hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0005,B03406,,2023-08-16 01:38:24,,2023-08-16 01:41:43,2023-08-16 01:51:39,165,21,1.891,596,11.39,0.0,0.31,1.01,0.0,0.0,0.0,8.16,N,N,N,N,N
HV0003,B03404,B03404,2023-08-09 21:26:36,2023-08-09 21:28:48,2023-08-09 21:28:48,2023-08-09 21:41:07,158,230,2.99,739,18.97,0.0,0.52,1.68,2.75,0.0,0.0,10.88,N,N, ,N,N
HV0005,B03406,,2023-08-23 19:58:49,,2023-08-23 20:03:41,2023-08-23 20:11:28,181,228,1.596,467,9.63,0.0,0.26,0.85,0.0,0.0,0.0,6.55,N,N,N,N,N
HV0003,B03404,B03404,2023-08-15 13:35:49,2023-08-15 13:36:12,2023-08-15 13:38:13,2023-08-15 15:02:15,113,138,28.26,5043,100.16,6.94,3.01,9.73,2.75,2.5,8.0,84.53,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 10:22:28,2023-08-17 10:23:46,2023-08-17 10:24:20,2023-08-17 10:50:42,159,51,8.25,1582,26.85,0.0,0.74,2.38,0.0,0.0,0.0,25.71,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 09:27:27,2023-08-06 09:30:25,2023-08-06 09:31:52,2023-08-06 09:43:39,238,48,2.22,707,11.82,0.0,0.33,1.05,2.75,0.0,0.0,11.6,N,N, ,N,Y
HV0005,B03406,,2023-08-12 00:03:01,,2023-08-12 00:05:50,2023-08-12 00:16:19,80,112,2.444,629,14.27,0.0,0.39,1.27,0.0,0.0,0.0,9.2,N,N,N,N,N
HV0003,B03404,B03404,2023-08-15 11:48:55,2023-08-15 11:50:05,2023-08-15 11:50:42,2023-08-15 12:00:55,169,18,2.66,613,7.61,0.0,0.21,0.68,0.0,0.0,0.0,9.26,N,N, ,N,N
HV0003,B03404,B03404,2023-08-14 16:54:41,2023-08-14 16:57:00,2023-08-14 16:58:30,2023-08-14 17:17:14,137,260,5.41,1124,20.98,6.94,0.77,2.48,2.75,0.0,3.39,17.67,N,N, ,N,N
HV0003,B03404,B03404,2023-08-04 13:09:55,2023-08-04 13:11:53,2023-08-04 13:12:29,2023-08-04 13:51:29,132,75,18.76,2340,56.3,6.55,1.8,5.8,0.0,2.5,7.29,46.65,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 17:39:33,2023-08-25 17:41:35,2023-08-25 17:41:51,2023-08-25 17:49:59,81,259,1.72,488,9.79,0.0,0.27,0.87,0.0,0.0,0.0,6.85,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 20:45:56,2023-08-10 20:48:34,2023-08-10 20:49:26,2023-08-10 21:01:53,161,50,1.54,747,14.55,0.0,0.4,1.29,2.75,0.0,0.0,9.24,N,N, ,N,N
HV0003,B03404,B03404,2023-08-20 03:30:29,2023-08-20 03:32:26,2023-08-20 03:33:01,2023-08-20 03:48:31,186,148,2.4,930,16.33,0.0,0.45,1.45,2.75,0.0,0.0,15.58,N,N, ,N,N
HV0005,B03406,,2023-08-03 06:48:16,,2023-08-03 06:51:12,2023-08-03 06:55:49,152,151,1.466,277,8.9,0.0,0.24,0.79,0.0,0.0,3.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-09 17:29:21,2023-08-09 17:30:04,2023-08-09 17:31:45,2023-08-09 17:42:06,14,26,1.69,621,7.98,0.0,0.22,0.71,0.0,0.0,0.0,9.62,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-04 08:23:20,2023-08-04 08:25:02,2023-08-04 08:25:02,2023-08-04 08:33:49,170,161,1.0,527,9.14,0.0,0.25,0.81,2.75,0.0,0.0,6.26,N,N, ,N,N
HV0003,B03404,B03404,2023-08-11 14:12:38,2023-08-11 14:19:01,2023-08-11 14:21:01,2023-08-11 14:48:04,13,50,3.62,1623,29.7,0.0,0.82,2.64,2.75,0.0,0.0,20.17,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 23:04:20,2023-08-17 23:06:06,2023-08-17 23:08:07,2023-08-17 23:28:04,61,148,4.83,1197,21.29,0.0,0.59,1.89,2.75,0.0,0.0,17.74,N,N, ,N,N
HV0005,B03406,,2023-08-20 01:11:57,,2023-08-20 01:20:02,2023-08-20 01:38:06,249,236,4.64,1084,29.78,0.0,0.82,2.64,2.75,0.0,0.0,16.42,N,N,N,N,N
HV0003,B03404,B03404,2023-08-06 10:17:23,2023-08-06 10:18:50,2023-08-06 10:19:41,2023-08-06 10:41:46,92,146,7.93,1325,26.83,0.0,0.74,2.38,0.0,0.0,2.99,22.87,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 05:58:29,2023-08-21 06:01:44,2023-08-21 06:02:33,2023-08-21 06:19:13,112,138,7.6,1000,29.72,0.0,0.89,2.86,0.0,2.5,0.0,19.39,N,N, ,N,N
HV0003,B03404,B03404,2023-08-04 14:00:36,2023-08-04 14:04:55,2023-08-04 14:06:51,2023-08-04 14:56:34,132,228,24.32,2983,66.47,0.0,1.9,6.12,0.0,2.5,11.54,60.0,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 00:07:28,2023-08-12 00:10:46,2023-08-12 00:11:09,2023-08-12 00:33:21,47,265,12.32,1332,43.83,0.0,1.21,3.89,0.0,0.0,0.0,33.96,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 14:56:49,2023-08-24 15:04:18,2023-08-24 15:04:28,2023-08-24 15:13:27,18,47,1.14,539,8.9,0.0,0.24,0.79,0.0,0.0,0.0,6.56,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 00:45:09,2023-08-27 00:46:55,2023-08-27 00:49:11,2023-08-27 00:55:00,86,86,1.01,349,7.7,0.0,0.21,0.68,0.0,0.0,0.0,5.8,N,N, ,N,N
HV0005,B03406,,2023-08-01 22:22:38,,2023-08-01 22:28:47,2023-08-01 23:14:00,249,39,11.982,2713,67.03,3.69,1.94,6.28,2.75,0.0,0.0,44.09,N,N,N,N,N
HV0003,B03404,B03404,2023-08-02 11:25:00,2023-08-02 11:28:08,2023-08-02 11:30:08,2023-08-02 11:43:06,244,42,1.49,778,12.35,0.0,0.34,1.1,0.0,0.0,0.0,9.34,N,N, ,N,N
HV0005,B03406,,2023-08-18 09:11:59,,2023-08-18 09:15:18,2023-08-18 09:32:04,210,22,3.398,1006,17.16,0.0,0.42,1.36,0.0,0.0,0.0,14.04,N,N,N,N,N
HV0003,B03404,B03404,2023-08-31 03:21:42,2023-08-31 03:23:21,2023-08-31 03:24:21,2023-08-31 03:27:30,141,229,1.21,189,10.05,0.0,0.28,0.89,2.75,0.0,3.0,5.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 12:56:03,2023-08-15 12:57:29,2023-08-15 12:59:42,2023-08-15 13:24:18,76,216,5.44,1476,20.49,0.0,0.56,1.82,0.0,0.0,0.0,21.03,N,N, ,N,N
HV0005,B03406,,2023-08-27 14:57:33,,2023-08-27 15:03:58,2023-08-27 15:18:30,168,41,2.188,872,16.12,0.0,0.44,1.43,0.0,0.0,3.6,11.17,N,N,N,N,N
HV0003,B03404,B03404,2023-08-03 13:44:50,2023-08-03 13:46:57,2023-08-03 13:48:35,2023-08-03 13:57:01,130,216,1.56,506,10.68,0.0,0.29,0.95,0.0,0.0,0.0,6.8,N,N, ,N,N
HV0005,B03406,,2023-08-09 01:45:38,,2023-08-09 01:48:45,2023-08-09 01:58:43,47,235,1.542,598,11.11,0.0,0.31,0.99,0.0,0.0,0.0,7.71,N,N,N,N,N
HV0003,B03404,B03404,2023-08-09 06:44:26,2023-08-09 06:45:38,2023-08-09 06:46:43,2023-08-09 07:01:00,219,191,6.67,857,19.7,0.0,0.54,1.75,0.0,0.0,0.0,16.81,N,N, ,N,N
HV0003,B03404,B03404,2023-08-23 12:49:05,2023-08-23 12:52:18,2023-08-23 12:52:29,2023-08-23 13:02:46,182,213,1.91,617,13.42,0.0,0.37,1.19,0.0,0.0,5.0,8.31,N,N, ,N,N
HV0003,B03404,B03404,2023-08-20 19:13:23,2023-08-20 19:16:08,2023-08-20 19:18:21,2023-08-20 19:31:08,106,62,2.83,767,16.69,0.0,0.46,1.48,0.0,0.0,0.0,15.66,N,N, ,N,N
HV0005,B03406,,2023-08-13 02:13:26,,2023-08-13 02:19:28,2023-08-13 02:41:27,47,167,2.879,1319,10.72,0.0,0.29,0.95,0.0,0.0,0.0,16.33,N,N,N,N,N
HV0003,B03404,B03404,2023-08-12 21:52:05,2023-08-12 21:53:41,2023-08-12 21:53:56,2023-08-12 22:13:30,112,87,5.98,1174,24.33,0.0,0.67,2.16,2.75,0.0,0.0,19.2,N,N, ,N,N
HV0005,B03406,,2023-08-30 22:25:52,,2023-08-30 22:27:53,2023-08-30 23:40:43,132,48,18.414,4370,57.39,6.56,1.83,5.9,2.75,2.5,13.85,65.82,N,N,N,N,N
HV0003,B03404,B03404,2023-08-06 21:55:12,2023-08-06 21:59:29,2023-08-06 21:59:49,2023-08-06 22:08:50,235,169,1.32,541,10.72,0.0,0.29,0.95,0.0,0.0,0.0,6.82,N,N, ,N,N
HV0003,B03404,B03404,2023-08-13 16:00:39,2023-08-13 16:10:53,2023-08-13 16:11:56,2023-08-13 16:26:07,92,252,2.57,851,13.39,0.0,0.37,1.19,0.0,0.0,0.0,15.86,N,N, ,N,Y
HV0005,B03406,,2023-08-23 09:17:01,,2023-08-23 09:18:59,2023-08-23 09:38:08,48,211,2.924,1149,23.42,0.0,0.64,2.08,2.75,0.0,0.0,15.78,N,N,N,N,Y
HV0003,B03404,B03404,2023-08-13 00:50:28,2023-08-13 00:58:32,2023-08-13 00:59:41,2023-08-13 01:11:45,148,80,4.0,724,27.06,0.0,0.74,2.4,2.75,0.0,0.0,14.05,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 00:33:29,2023-08-10 00:34:00,2023-08-10 00:34:48,2023-08-10 00:45:12,230,141,2.48,624,15.39,0.0,0.42,1.37,2.75,0.0,0.0,9.13,N,N, ,N,N
HV0003,B03404,B03404,2023-08-02 17:58:38,2023-08-02 18:00:46,2023-08-02 18:00:53,2023-08-02 18:10:59,181,181,1.17,606,10.66,0.0,0.29,0.95,0.0,0.0,3.0,7.33,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 05:13:00,2023-08-30 05:16:46,2023-08-30 05:17:18,2023-08-30 05:51:11,188,132,11.98,2033,31.47,0.0,0.93,3.01,0.0,2.5,0.0,34.85,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 01:57:01,2023-08-27 02:05:17,2023-08-27 02:06:05,2023-08-27 02:15:30,255,112,2.02,565,21.44,0.0,0.59,1.9,0.0,0.0,0.0,10.51,N,N, ,N,N
HV0003,B03404,B03404,2023-08-16 14:01:37,2023-08-16 14:03:31,2023-08-16 14:05:32,2023-08-16 14:38:46,75,4,6.76,1994,23.69,0.0,0.65,2.1,0.75,0.0,2.66,27.62,Y,N, ,N,N
HV0005,B03406,,2023-08-27 01:18:14,,2023-08-27 01:21:36,2023-08-27 01:30:39,25,49,1.724,543,11.44,0.0,0.31,1.02,0.0,0.0,0.0,7.43,N,N,N,N,N
HV0005,B03406,,2023-08-14 19:26:40,,2023-08-14 19:32:59,2023-08-14 19:54:26,243,265,9.646,1287,47.85,2.41,1.11,3.57,0.0,0.0,0.0,27.49,N,N,N,N,N
HV0005,B03406,B03406,2023-08-05 22:18:48,2023-08-05 22:20:04,2023-08-05 22:20:19,2023-08-05 22:27:17,132,132,3.219,418,12.72,0.0,0.42,1.35,0.0,2.5,0.0,24.41,N,N,N,Y,Y
HV0003,B03404,B03404,2023-08-16 21:56:10,2023-08-16 22:04:21,2023-08-16 22:06:22,2023-08-16 22:39:25,132,80,16.13,1983,45.46,0.0,1.32,4.26,0.0,2.5,5.29,39.88,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 08:17:12,2023-08-17 08:18:22,2023-08-17 08:19:36,2023-08-17 08:38:51,170,261,5.71,1155,28.83,0.0,0.79,2.56,2.75,0.0,0.0,18.36,N,N, ,N,N
HV0005,B03406,,2023-08-28 23:17:51,,2023-08-28 23:26:17,2023-08-28 23:52:07,132,177,8.057,1550,31.53,0.0,0.94,3.02,0.0,2.5,0.0,25.36,N,N,N,N,N
HV0003,B03404,B03404,2023-08-18 13:50:52,2023-08-18 13:52:43,2023-08-18 13:54:16,2023-08-18 14:18:57,127,119,2.86,1481,17.85,0.0,0.49,1.58,0.0,0.0,0.0,19.85,N,N, ,N,N
HV0003,B03404,B03404,2023-08-18 09:35:25,2023-08-18 09:35:51,2023-08-18 09:37:52,2023-08-18 10:24:07,138,33,9.97,2775,50.5,0.0,1.46,4.7,0.0,2.5,0.0,44.81,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-25 05:54:00,2023-08-25 05:55:22,2023-08-25 05:56:25,2023-08-25 06:21:19,159,265,12.94,1494,41.19,0.0,1.13,3.66,0.0,0.0,0.0,32.92,N,N, ,N,N
HV0005,B03406,,2023-08-06 09:51:47,,2023-08-06 09:55:27,2023-08-06 10:18:52,140,220,9.989,1405,30.5,1.74,0.89,2.86,2.75,0.0,0.0,26.53,N,N,N,N,N
HV0005,B03406,,2023-08-17 12:42:59,,2023-08-17 12:45:30,2023-08-17 12:59:35,69,42,2.688,845,20.26,0.0,0.5,1.6,0.0,0.0,0.0,11.57,N,N,N,N,N
HV0003,B03404,B03404,2023-08-09 18:02:10,2023-08-09 18:02:35,2023-08-09 18:04:41,2023-08-09 18:13:52,124,63,1.53,551,10.42,0.0,0.29,0.92,0.0,0.0,0.0,7.27,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 19:15:48,2023-08-15 19:16:42,2023-08-15 19:18:25,2023-08-15 19:30:16,243,247,2.74,711,12.51,0.0,0.34,1.11,0.0,0.0,4.0,11.65,N,N, ,N,N
HV0003,B03404,B03404,2023-08-19 00:21:47,2023-08-19 00:30:14,2023-08-19 00:31:03,2023-08-19 00:45:57,140,87,6.18,894,18.76,0.0,0.52,1.66,0.75,0.0,0.0,8.26,Y,N, ,N,N
HV0003,B03404,B03404,2023-08-10 04:45:30,2023-08-10 04:49:35,2023-08-10 04:49:47,2023-08-10 04:59:23,171,252,2.35,576,13.35,0.0,0.37,1.18,0.0,0.0,0.0,8.5,N,N, ,N,N
HV0003,B03404,B03404,2023-08-18 11:41:10,2023-08-18 11:43:26,2023-08-18 11:43:30,2023-08-18 12:03:53,244,138,10.06,1223,38.88,6.94,1.33,4.29,0.0,2.5,0.0,24.71,N,N, ,N,N
HV0003,B03404,B03404,2023-08-22 17:44:08,2023-08-22 17:45:43,2023-08-22 17:45:59,2023-08-22 17:55:43,107,113,1.25,584,10.06,0.0,0.28,0.89,2.75,0.0,0.0,8.94,N,N, ,N,Y
HV0005,B03406,,2023-08-22 20:42:04,,2023-08-22 20:46:29,2023-08-22 20:54:59,209,144,1.238,510,10.02,0.0,0.27,0.89,2.75,0.0,2.0,6.48,N,N,N,N,N
HV0003,B03404,B03404,2023-08-10 11:17:07,2023-08-10 11:19:02,2023-08-10 11:19:49,2023-08-10 12:02:37,112,25,5.45,2568,39.6,0.0,1.09,3.51,0.0,0.0,0.0,32.42,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 15:41:26,2023-08-06 15:43:52,2023-08-06 15:43:59,2023-08-06 16:06:17,80,141,5.07,1338,21.51,0.0,0.59,1.91,2.75,0.0,0.0,19.33,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 20:19:54,2023-08-30 20:21:08,2023-08-30 20:21:23,2023-08-30 20:33:25,161,239,2.52,722,21.71,0.0,0.6,1.93,2.75,0.0,0.0,10.09,N,N, ,N,N
HV0003,B03404,B03404,2023-08-23 23:03:55,2023-08-23 23:05:46,2023-08-23 23:06:17,2023-08-23 23:22:55,41,48,4.66,998,20.81,0.0,0.57,1.85,2.75,0.0,0.0,18.25,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-12 08:40:22,2023-08-12 08:44:57,2023-08-12 08:45:01,2023-08-12 08:48:04,22,22,0.77,183,8.92,0.0,0.25,0.79,0.0,0.0,0.0,5.39,N,N, ,N,N
HV0003,B03404,B03404,2023-08-07 12:45:14,2023-08-07 12:48:56,2023-08-07 12:50:40,2023-08-07 12:54:44,260,260,0.84,244,8.89,0.0,0.24,0.79,0.0,0.0,1.0,5.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-05 11:04:46,2023-08-05 11:07:14,2023-08-05 11:07:23,2023-08-05 11:18:07,43,163,2.02,644,15.37,0.0,0.42,1.36,2.75,0.0,0.0,11.7,N,N, ,N,N
HV0003,B03404,B03404,2023-08-13 19:51:31,2023-08-13 19:54:38,2023-08-13 19:55:18,2023-08-13 21:06:14,69,92,11.15,4256,33.35,6.94,1.11,3.58,0.0,0.0,10.02,54.65,N,N, ,N,N
HV0003,B03404,B03404,2023-08-02 17:52:12,2023-08-02 17:54:35,2023-08-02 17:54:38,2023-08-02 18:19:41,145,87,6.71,1503,28.55,6.55,0.97,3.12,2.75,0.0,0.0,23.15,N,N, ,N,N
HV0003,B03404,B03404,2023-08-03 22:32:19,2023-08-03 22:35:37,2023-08-03 22:36:43,2023-08-03 22:54:13,242,168,5.96,1050,19.66,0.0,0.54,1.74,0.0,0.0,0.0,17.79,N,N, ,N,N
HV0003,B03404,B03404,2023-08-07 19:20:28,2023-08-07 19:20:42,2023-08-07 19:22:42,2023-08-07 19:28:45,237,236,0.93,363,8.32,0.0,0.23,0.74,2.75,0.0,0.0,5.7,N,N, ,N,N
HV0003,B03404,B03404,2023-08-14 22:09:29,2023-08-14 22:16:31,2023-08-14 22:16:48,2023-08-14 22:54:07,84,265,18.98,2239,60.74,20.0,2.22,0.0,0.0,0.0,0.0,53.8,N,N, ,N,N
HV0005,B03406,,2023-08-14 10:01:29,,2023-08-14 10:07:01,2023-08-14 10:13:25,109,5,2.003,384,9.79,0.0,0.27,0.87,0.0,0.0,0.0,6.28,N,N,N,N,N
HV0005,B03406,,2023-08-24 00:08:32,,2023-08-24 00:11:49,2023-08-24 00:29:47,188,225,3.094,1078,17.85,0.0,0.49,1.58,0.0,0.0,10.0,14.32,N,N,N,N,N
HV0003,B03404,B03404,2023-08-19 18:30:29,2023-08-19 18:34:00,2023-08-19 18:34:38,2023-08-19 18:52:16,51,32,2.63,1058,15.18,0.0,0.42,1.35,0.0,0.0,0.0,13.4,N,N, ,N,N
HV0005,B03406,,2023-08-25 19:15:40,,2023-08-25 19:18:52,2023-08-25 19:31:12,129,138,3.949,740,16.16,0.0,0.51,1.66,0.0,2.5,0.0,12.24,N,N,N,N,N
HV0003,B03404,B03404,2023-08-19 23:21:21,2023-08-19 23:24:13,2023-08-19 23:24:20,2023-08-20 00:05:48,164,53,12.9,2488,49.65,6.94,1.56,5.02,2.75,0.0,0.0,42.84,N,N, ,N,N
HV0003,B03404,B03404,2023-08-11 11:46:34,2023-08-11 11:47:55,2023-08-11 11:49:39,2023-08-11 12:10:59,94,166,5.69,1280,29.97,0.0,0.82,2.66,0.0,0.0,0.0,19.51,Y,N, ,N,N
HV0003,B03404,B03404,2023-08-20 09:42:11,2023-08-20 09:42:46,2023-08-20 09:43:59,2023-08-20 09:47:14,48,246,0.54,195,7.32,0.0,0.2,0.65,2.75,0.0,0.0,5.6,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-22 06:28:26,2023-08-22 06:30:53,2023-08-22 06:31:44,2023-08-22 06:50:09,239,13,5.63,1105,28.51,0.0,0.78,2.53,2.75,0.0,0.0,18.05,N,N, ,N,N
HV0003,B03404,B03404,2023-08-19 01:14:08,2023-08-19 01:16:19,2023-08-19 01:17:29,2023-08-19 01:22:59,137,107,0.84,330,8.2,0.0,0.23,0.73,2.75,0.0,0.0,5.54,N,N, ,N,N
HV0003,B03404,B03404,2023-08-16 05:52:44,2023-08-16 05:56:46,2023-08-16 05:57:37,2023-08-16 06:01:57,16,16,1.01,260,9.81,0.0,0.27,0.87,0.0,0.0,3.0,5.39,N,N, ,N,N
HV0005,B03406,,2023-08-26 17:57:17,,2023-08-26 17:59:52,2023-08-26 18:15:42,79,17,3.219,950,19.83,0.0,0.55,1.76,2.75,0.0,0.0,13.27,N,N,N,N,N
HV0003,B03404,B03404,2023-08-01 18:25:47,2023-08-01 18:27:46,2023-08-01 18:28:41,2023-08-01 18:40:14,89,89,1.85,693,10.51,0.0,0.29,0.93,0.0,0.0,0.0,9.11,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 21:51:42,2023-08-15 21:52:05,2023-08-15 21:54:05,2023-08-15 22:15:45,236,231,7.53,1300,36.65,0.0,1.01,3.25,2.75,0.0,0.0,22.11,N,N, ,N,N
HV0003,B03404,B03404,2023-08-29 00:10:12,2023-08-29 00:16:24,2023-08-29 00:16:40,2023-08-29 00:27:45,130,191,3.36,665,13.43,0.0,0.37,1.19,0.0,0.0,0.0,10.67,N,N, ,N,N
HV0003,B03404,B03404,2023-08-13 19:59:00,2023-08-13 20:01:18,2023-08-13 20:01:39,2023-08-13 20:32:50,137,182,11.41,1871,32.76,0.0,0.9,2.91,0.75,0.0,0.0,32.58,Y,N, ,N,N
HV0003,B03404,B03404,2023-08-15 11:10:25,2023-08-15 11:11:03,2023-08-15 11:12:11,2023-08-15 11:22:01,63,76,2.07,590,11.64,0.0,0.32,1.03,0.0,0.0,0.0,8.45,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 18:42:13,2023-08-06 18:44:08,2023-08-06 18:44:29,2023-08-06 19:02:12,163,234,2.34,1063,44.03,0.0,1.21,3.91,2.75,0.0,0.0,33.29,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 20:49:09,2023-08-30 20:52:50,2023-08-30 20:53:17,2023-08-30 20:59:02,39,39,0.84,345,7.98,0.0,0.22,0.71,0.0,0.0,0.0,5.39,N,N, ,N,N
HV0005,B03406,,2023-08-19 04:21:34,,2023-08-19 04:24:07,2023-08-19 04:58:25,231,1,25.289,2058,47.19,23.0,2.0,0.0,0.0,2.5,11.2,54.76,N,N,N,N,N
HV0003,B03404,B03404,2023-08-02 13:39:50,2023-08-02 13:41:31,2023-08-02 13:42:24,2023-08-02 14:00:49,243,241,2.48,1105,16.05,0.0,0.44,1.42,0.0,0.0,0.0,13.65,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 08:56:59,2023-08-24 08:58:28,2023-08-24 08:58:32,2023-08-24 09:07:47,235,247,2.31,555,14.27,0.0,0.39,1.27,0.0,0.0,0.0,8.26,N,N, ,N,N
HV0003,B03404,B03404,2023-08-22 08:24:42,2023-08-22 08:25:39,2023-08-22 08:25:53,2023-08-22 08:57:14,246,265,15.32,1881,56.82,20.0,2.11,0.0,0.0,0.0,0.0,41.7,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 17:12:00,2023-08-10 17:20:41,2023-08-10 17:21:43,2023-08-10 17:34:49,143,246,1.77,786,26.16,0.0,0.72,2.32,2.75,0.0,0.0,14.47,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 16:18:32,2023-08-24 16:28:08,2023-08-24 16:28:25,2023-08-24 17:44:37,132,147,18.69,4572,51.84,6.94,1.69,5.44,0.0,2.5,10.26,67.62,N,N, ,N,N
HV0005,B03406,,2023-08-17 14:23:53,,2023-08-17 14:28:49,2023-08-17 14:47:58,26,178,2.945,1149,23.28,0.0,0.64,2.07,0.0,0.0,0.0,14.8,N,N,N,N,N
HV0003,B03404,B03404,2023-08-21 12:34:48,2023-08-21 12:37:25,2023-08-21 12:37:34,2023-08-21 12:44:57,164,161,0.93,443,23.97,0.0,0.66,2.13,2.75,0.0,0.0,11.78,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 05:01:48,2023-08-10 05:10:09,2023-08-10 05:10:27,2023-08-10 05:35:47,205,86,9.57,1520,30.38,0.0,0.84,2.7,0.0,0.0,0.0,27.73,N,N, ,N,N
HV0003,B03404,B03404,2023-08-08 10:11:46,2023-08-08 10:13:32,2023-08-08 10:15:32,2023-08-08 10:21:57,179,7,0.88,385,9.19,0.0,0.25,0.82,0.0,0.0,0.0,5.61,N,N, ,N,N
HV0003,B03404,B03404,2023-08-16 17:34:16,2023-08-16 17:37:16,2023-08-16 17:37:34,2023-08-16 17:47:51,144,79,1.12,617,9.04,0.0,0.25,0.8,2.75,0.0,0.0,7.27,N,N, ,N,N
HV0005,B03406,,2023-08-02 21:09:35,,2023-08-02 21:14:39,2023-08-02 21:21:18,164,186,0.575,399,7.08,0.0,0.19,0.63,2.75,0.0,0.0,5.47,N,N,N,N,N
HV0005,B03406,,2023-08-21 08:03:34,,2023-08-21 08:07:01,2023-08-21 08:13:14,232,148,0.613,373,8.0,0.0,0.22,0.71,2.75,0.0,0.0,5.47,N,N,N,N,N
HV0005,B03406,,2023-08-29 11:11:59,,2023-08-29 11:14:11,2023-08-29 11:37:16,238,249,5.666,1385,26.84,0.17,0.74,2.4,2.75,0.0,0.0,20.63,N,N,N,N,N
HV0005,B03406,,2023-08-02 19:26:08,,2023-08-02 19:29:55,2023-08-02 19:42:11,68,164,0.876,736,9.9,0.0,0.27,0.88,2.75,0.0,0.0,8.14,N,N,N,N,N
HV0003,B03404,B03404,2023-08-13 13:56:45,2023-08-13 14:05:23,2023-08-13 14:06:21,2023-08-13 15:03:31,77,42,19.46,3430,57.49,6.94,1.77,5.72,0.0,0.0,0.0,57.81,N,N, ,N,N
HV0005,B03406,,2023-08-29 06:06:11,,2023-08-29 06:10:08,2023-08-29 06:18:28,242,3,1.931,500,10.63,0.0,0.29,0.94,0.0,0.0,0.0,7.3,N,N,N,N,N
HV0005,B03406,,2023-08-19 10:02:41,,2023-08-19 10:04:51,2023-08-19 10:12:12,102,102,1.215,441,8.06,0.0,0.22,0.71,0.0,0.0,0.0,5.8,N,N,N,N,N
HV0003,B03404,B03404,2023-08-02 08:24:18,2023-08-02 08:26:37,2023-08-02 08:27:44,2023-08-02 08:57:21,148,265,15.2,1777,55.81,20.0,2.08,0.0,0.0,0.0,0.0,38.56,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 15:02:47,2023-08-21 15:13:47,2023-08-21 15:13:47,2023-08-21 15:36:43,126,259,7.73,1376,31.32,0.0,0.86,2.78,0.0,0.0,0.0,25.49,N,N, ,N,N
HV0003,B03404,B03404,2023-08-28 15:42:51,2023-08-28 15:46:27,2023-08-28 15:46:48,2023-08-28 16:00:42,63,76,2.06,834,13.39,0.0,0.37,1.19,0.0,0.0,1.0,10.55,N,N, ,N,N
HV0005,B03406,,2023-08-21 15:12:44,,2023-08-21 15:14:28,2023-08-21 15:20:07,36,37,0.878,339,7.77,0.0,0.21,0.69,0.0,0.0,5.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-11 14:59:47,2023-08-11 15:00:57,2023-08-11 15:02:57,2023-08-11 15:46:15,146,186,5.15,2598,35.96,0.0,0.99,3.19,2.75,0.0,0.0,33.83,N,N, ,N,N
HV0005,B03406,,2023-08-05 00:17:04,,2023-08-05 00:22:53,2023-08-05 00:34:42,90,50,2.346,709,11.83,0.0,0.33,1.05,2.75,0.0,0.0,12.83,N,N,N,N,N
HV0003,B03404,B03404,2023-08-24 20:18:41,2023-08-24 20:21:15,2023-08-24 20:22:25,2023-08-24 20:33:55,107,90,1.23,690,10.06,0.0,0.28,0.89,2.75,0.0,0.0,8.66,N,N, ,N,N
